gameorder,game_id,lg_id,_iscopy,variable,date_game,group,is_playoffs,team_id,fran_id,pts,elo_i,value,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
39255,199605010PHO,NBA,1,1996,5/1/1996,85,1,SAS,Spurs,93,1642.1268,1637.8337,56.138905,PHO,Suns,94,1525.4502,1529.7433,A,L,0.52398121,NULL
39260,199605030PHO,NBA,1,1996,5/3/1996,86,1,SAS,Spurs,116,1637.8337,1652.614,57.458851,PHO,Suns,98,1529.7433,1514.963,A,W,0.51164103,NULL
39267,199605070SAS,NBA,0,1996,5/7/1996,87,1,SAS,Spurs,75,1652.614,1628.1746,55.255962,UTA,Jazz,95,1628.2073,1652.6467,H,L,0.67175704,NULL
39269,199605090SAS,NBA,0,1996,5/9/1996,88,1,SAS,Spurs,88,1628.1746,1636.3361,56.003033,UTA,Jazz,77,1652.6467,1644.4852,H,W,0.60701287,NULL
39273,199605110UTA,NBA,1,1996,5/11/1996,89,1,SAS,Spurs,75,1636.3361,1622.2815,54.709721,UTA,Jazz,105,1644.4852,1658.5398,A,L,0.34920019,NULL
39277,199605120UTA,NBA,1,1996,5/12/1996,90,1,SAS,Spurs,86,1622.2815,1614.6726,53.996269,UTA,Jazz,101,1658.5398,1666.1487,A,L,0.3133797,NULL
39280,199605140SAS,NBA,0,1996,5/14/1996,91,1,SAS,Spurs,98,1614.6726,1623.8016,54.851162,UTA,Jazz,87,1666.1487,1657.0197,H,W,0.569381,NULL
39282,199605160UTA,NBA,1,1996,5/16/1996,92,1,SAS,Spurs,81,1623.8016,1612.1882,53.761383,UTA,Jazz,108,1657.0197,1668.6331,A,L,0.31715775,NULL
39307,199611010MIN,NBA,1,1997,11/1/1996,1,0,SAS,Spurs,78,1585.3911,1576.6639,49.842896,MIN,Timberwolves,82,1388.2063,1396.9335,A,L,0.63632309,NULL
39326,199611030SAS,NBA,0,1997,11/3/1996,2,0,SAS,Spurs,79,1576.6639,1556.85,47.841011,DEN,Nuggets,88,1423.1863,1443.0002,H,L,0.81140029,NULL
39331,199611050CLE,NBA,1,1997,11/5/1996,3,0,SAS,Spurs,74,1556.85,1566.9415,48.865456,CLE,Cavaliers,68,1535.5928,1525.5012,A,W,0.38858122,NULL
39345,199611060WSB,NBA,1,1997,11/6/1996,4,0,SAS,Spurs,86,1566.9415,1557.9786,47.956051,WSB,Wizards,96,1505.2588,1514.2217,A,L,0.44507951,NULL
39359,199611080SAS,NBA,0,1997,11/8/1996,5,0,SAS,Spurs,75,1557.9786,1544.9353,46.620178,SEA,Thunder,87,1625.8744,1638.9177,H,L,0.54607069,NULL
39372,199611100POR,NBA,1,1997,11/10/1996,6,0,SAS,Spurs,81,1544.9353,1536.7332,45.773663,POR,Trailblazers,94,1543.9663,1552.1685,A,L,0.36122108,NULL
39392,199611130SAS,NBA,0,1997,11/13/1996,7,0,SAS,Spurs,95,1536.7332,1547.4478,46.878536,LAL,Lakers,83,1614.7997,1604.0851,H,W,0.53152293,NULL
39410,199611150SAS,NBA,0,1997,11/15/1996,8,0,SAS,Spurs,78,1547.4478,1527.2063,44.785278,IND,Pacers,93,1520.2861,1540.5276,H,L,0.67524427,NULL
39425,199611170SAS,NBA,0,1997,11/17/1996,9,0,SAS,Spurs,92,1527.2063,1508.0991,42.790688,GSW,Warriors,102,1419.5663,1438.6735,H,L,0.76768261,NULL
39441,199611200SAS,NBA,0,1997,11/20/1996,10,0,SAS,Spurs,81,1508.0991,1487.9861,40.682068,LAC,Clippers,93,1427.1643,1447.2773,H,L,0.7391479,NULL
39454,199611220LAL,NBA,1,1997,11/22/1996,11,0,SAS,Spurs,86,1487.9861,1483.9827,40.262199,LAL,Lakers,96,1601.9374,1605.9408,A,L,0.22590107,NULL
39472,199611240VAN,NBA,1,1997,11/24/1996,12,0,SAS,Spurs,91,1483.9827,1473.1929,39.131615,VAN,Grizzlies,96,1249.6545,1260.4443,A,L,0.68422461,NULL
39479,199611260DAL,NBA,1,1997,11/26/1996,13,0,SAS,Spurs,101,1473.1929,1466.5658,38.438507,DAL,Mavericks,105,1360.3112,1366.9382,A,L,0.51852977,NULL
39492,199611270SAS,NBA,0,1997,11/27/1996,14,0,SAS,Spurs,109,1466.5658,1455.361,37.270172,POR,Trailblazers,120,1561.8064,1573.0112,H,L,0.50684887,NULL
39514,199611300SAS,NBA,0,1997,11/30/1996,15,0,SAS,Spurs,88,1455.361,1452.0116,36.922024,CHI,Bulls,97,1791.3173,1794.6666,H,L,0.20452103,NULL
39538,199612040SAS,NBA,0,1997,12/4/1996,16,0,SAS,Spurs,113,1452.0116,1456.7146,37.41103,PHI,Sixers,103,1369.9447,1365.2417,H,W,0.74040246,NULL
39553,199612060SAS,NBA,0,1997,12/6/1996,17,0,SAS,Spurs,89,1456.7146,1424.2305,34.061771,VAN,Grizzlies,105,1238.9801,1271.4642,H,L,0.86164576,NULL
39565,199612080GSW,NBA,1,1997,12/8/1996,18,0,SAS,Spurs,88,1424.2305,1410.5609,32.677715,GSW,Warriors,114,1415.2848,1428.9543,A,L,0.37188214,NULL
39579,199612100PHO,NBA,1,1997,12/10/1996,19,0,SAS,Spurs,76,1410.5609,1402.6274,31.8832,PHO,Suns,93,1455.8591,1463.7926,A,L,0.3022927,NULL
39592,199612120LAC,NBA,1,1997,12/12/1996,20,0,SAS,Spurs,94,1402.6274,1398.6429,31.486822,LAC,Clippers,97,1387.3043,1391.2888,A,L,0.38049698,NULL
39613,199612140SAS,NBA,0,1997,12/14/1996,21,0,SAS,Spurs,106,1398.6429,1401.2441,31.74538,DAL,Mavericks,105,1390.7588,1388.1576,H,W,0.65045303,NULL
39641,199612190HOU,NBA,1,1997,12/19/1996,22,0,SAS,Spurs,115,1401.2441,1431.3446,34.788803,HOU,Rockets,101,1625.8466,1595.7461,A,W,0.13370824,NULL
39663,199612210SAS,NBA,0,1997,12/21/1996,23,0,SAS,Spurs,101,1431.3446,1441.6315,35.847061,PHO,Suns,88,1485.9396,1475.6527,H,W,0.56497359,NULL
39678,199612230SAS,NBA,0,1997,12/23/1996,24,0,SAS,Spurs,79,1441.6315,1432.9124,34.949577,MIA,Heat,90,1601.3872,1610.1063,H,L,0.41484261,NULL
39689,199612260SEA,NBA,1,1997,12/26/1996,25,0,SAS,Spurs,86,1432.9124,1430.8467,34.737782,SEA,Thunder,94,1645.1469,1647.2125,A,L,0.14217198,NULL
39711,199612290POR,NBA,1,1997,12/29/1996,26,0,SAS,Spurs,86,1430.8467,1422.0339,33.838181,POR,Trailblazers,110,1504.1389,1512.9517,A,L,0.26942331,NULL
39720,199612300VAN,NBA,1,1997,12/30/1996,27,0,SAS,Spurs,95,1422.0339,1428.5126,34.498878,VAN,Grizzlies,88,1255.5829,1249.1042,A,W,0.59448147,NULL
39729,199701020SAS,NBA,0,1997,1/2/1997,28,0,SAS,Spurs,83,1428.5126,1436.8934,35.358681,UTA,Jazz,80,1654.6285,1646.2477,H,W,0.3260771,NULL
39734,199701030DEN,NBA,1,1997,1/3/1997,29,0,SAS,Spurs,93,1436.8934,1441.9277,35.877647,DEN,Nuggets,91,1348.1871,1343.1528,A,W,0.48375279,NULL
39751,199701050SAS,NBA,0,1997,1/5/1997,30,0,SAS,Spurs,84,1441.9277,1427.0961,34.354111,LAC,Clippers,93,1409.8802,1424.7119,H,L,0.68138117,NULL
39760,199701070NJN,NBA,1,1997,1/7/1997,31,0,SAS,Spurs,74,1427.0961,1414.9266,33.117771,NJN,Nets,90,1364.847,1377.0165,A,L,0.44588476,NULL
39766,199701080BOS,NBA,1,1997,1/8/1997,32,0,SAS,Spurs,83,1414.9266,1398.73,31.495461,BOS,Celtics,107,1351.4773,1367.674,A,L,0.44759256,NULL
39781,199701100DET,NBA,1,1997,1/10/1997,33,0,SAS,Spurs,78,1398.73,1396.9119,31.315193,DET,Pistons,84,1605.0571,1606.8752,A,L,0.14636993,NULL
39787,199701110ATL,NBA,1,1997,1/11/1997,34,0,SAS,Spurs,82,1396.9119,1395.3058,31.156277,ATL,Hawks,87,1608.5917,1610.1978,A,L,0.14256185,NULL
39819,199701150SAS,NBA,0,1997,1/15/1997,35,0,SAS,Spurs,77,1395.3058,1384.9291,30.137285,NYK,Knicks,94,1581.3779,1591.7546,H,L,0.37860557,NULL
39833,199701170SAS,NBA,0,1997,1/17/1997,36,0,SAS,Spurs,96,1384.9291,1396.6658,31.290823,SAC,Kings,76,1401.4857,1389.749,H,W,0.61782783,NULL
39853,199701200MIN,NBA,1,1997,1/20/1997,37,0,SAS,Spurs,83,1396.6658,1390.1373,30.647026,MIN,Timberwolves,96,1445.4238,1451.9523,A,L,0.29810876,NULL
39871,199701220SAS,NBA,0,1997,1/22/1997,38,0,SAS,Spurs,95,1390.1373,1375.3271,29.207027,NJN,Nets,103,1332.3539,1347.1641,H,L,0.71264696,NULL
39888,199701240SAS,NBA,0,1997,1/24/1997,39,0,SAS,Spurs,97,1375.3271,1381.6904,29.822111,DAL,Mavericks,87,1356.7437,1350.3804,H,W,0.66432351,NULL
39899,199701260MIL,NBA,1,1997,1/26/1997,40,0,SAS,Spurs,76,1381.6904,1375.3561,29.20981,MIL,Bucks,94,1480.8938,1487.2281,A,L,0.24109113,NULL
39922,199701290SAS,NBA,0,1997,1/29/1997,41,0,SAS,Spurs,92,1375.3561,1371.0044,28.79244,LAL,Lakers,99,1630.311,1634.6627,H,L,0.29069883,NULL
39934,199701310SAS,NBA,0,1997,1/31/1997,42,0,SAS,Spurs,95,1371.0044,1365.7985,28.296766,MIN,Timberwolves,97,1450.2837,1455.4896,H,L,0.5297842,NULL
39954,199702030SAS,NBA,0,1997,2/3/1997,43,0,SAS,Spurs,79,1365.7985,1356.8101,27.450613,SAC,Kings,85,1422.9958,1431.9843,H,L,0.56128818,NULL
39969,199702050PHI,NBA,1,1997,2/5/1997,44,0,SAS,Spurs,97,1356.8101,1344.7935,26.339424,PHI,Sixers,113,1297.7385,1309.7551,A,L,0.44137013,NULL
39978,199702060NYK,NBA,1,1997,2/6/1997,45,0,SAS,Spurs,84,1344.7935,1342.6692,26.145468,NYK,Knicks,96,1596.0319,1598.1561,A,L,0.11692363,NULL
39982,199702110DAL,NBA,1,1997,2/11/1997,46,0,SAS,Spurs,111,1342.6692,1361.3615,27.877516,DAL,Mavericks,97,1357.724,1339.0317,A,W,0.34022117,NULL
39998,199702120SAS,NBA,0,1997,2/12/1997,47,0,SAS,Spurs,101,1361.3615,1347.6385,26.600378,VAN,Grizzlies,106,1228.035,1241.7579,H,L,0.79300499,NULL
40009,199702140SAS,NBA,0,1997,2/14/1997,48,0,SAS,Spurs,94,1347.6385,1332.2483,25.205154,GSW,Warriors,108,1396.1008,1411.4911,H,L,0.5736295,NULL
40018,199702150SAS,NBA,0,1997,2/15/1997,49,0,SAS,Spurs,89,1332.2483,1324.9182,24.555145,ATL,Hawks,109,1616.8583,1624.1884,H,L,0.25679374,NULL
40040,199702180UTA,NBA,1,1997,2/18/1997,50,0,SAS,Spurs,105,1324.9182,1323.9407,24.469189,UTA,Jazz,113,1666.7664,1667.7439,A,L,0.072865546,NULL
40047,199702190SAS,NBA,0,1997,2/19/1997,51,0,SAS,Spurs,92,1323.9407,1296.6343,22.139898,TOR,Raptors,125,1380.4951,1407.8015,H,L,0.56219929,NULL
40064,199702210SAS,NBA,0,1997,2/21/1997,52,0,SAS,Spurs,98,1296.6343,1305.3969,22.871986,MIL,Bucks,93,1460.434,1451.6714,H,W,0.40920314,NULL
40071,199702230HOU,NBA,1,1997,2/23/1997,53,0,SAS,Spurs,85,1305.3969,1303.5076,22.712893,HOU,Rockets,95,1557.1167,1559.006,A,L,0.11663777,NULL
40084,199702240SAS,NBA,0,1997,2/24/1997,54,0,SAS,Spurs,84,1303.5076,1297.5924,22.219225,CHH,Pelicans,96,1562.0885,1568.0037,H,L,0.28641388,NULL
40100,199702260SAS,NBA,0,1997,2/26/1997,55,0,SAS,Spurs,89,1297.5924,1285.561,21.236168,MIN,Timberwolves,108,1466.848,1478.8794,H,L,0.40163255,NULL
40115,199702280ORL,NBA,1,1997,2/28/1997,56,0,SAS,Spurs,73,1285.561,1282.8666,21.019928,ORL,Magic,94,1560.8669,1563.5614,A,L,0.10336018,NULL
40126,199703020MIA,NBA,1,1997,3/2/1997,57,0,SAS,Spurs,72,1282.8666,1282.0458,20.954344,MIA,Heat,79,1641.2905,1642.1113,A,L,0.066676438,NULL
40137,199703040CHH,NBA,1,1997,3/4/1997,58,0,SAS,Spurs,98,1282.0458,1280.9255,20.865051,CHH,Pelicans,105,1587.829,1588.9492,A,L,0.088195026,NULL
40146,199703050CHI,NBA,1,1997,3/5/1997,59,0,SAS,Spurs,69,1280.9255,1279.8937,20.783024,CHI,Bulls,111,1800.1438,1801.1757,A,L,0.027531505,NULL
40168,199703070TOR,NBA,1,1997,3/7/1997,60,0,SAS,Spurs,106,1279.8937,1290.453,21.632444,TOR,Raptors,103,1398.7711,1388.2118,A,W,0.22098082,NULL
40172,199703080IND,NBA,1,1997,3/8/1997,61,0,SAS,Spurs,102,1290.453,1305.7527,22.902027,IND,Pacers,98,1533.1877,1517.8881,A,W,0.12207347,NULL
40196,199703110SAS,NBA,0,1997,3/11/1997,62,0,SAS,Spurs,79,1305.7527,1297.4518,22.207571,HOU,Rockets,103,1591.147,1599.4479,H,L,0.25593302,NULL
40219,199703140SAS,NBA,0,1997,3/14/1997,63,0,SAS,Spurs,103,1297.4518,1304.6108,22.805714,BOS,Celtics,92,1291.8501,1284.691,H,W,0.64745981,NULL
40221,199703150DEN,NBA,1,1997,3/15/1997,64,0,SAS,Spurs,105,1304.6108,1296.7004,22.14537,DEN,Nuggets,121,1341.8087,1349.7191,A,L,0.31221712,NULL
40241,199703170SAS,NBA,0,1997,3/17/1997,65,0,SAS,Spurs,85,1296.7004,1283.528,21.072872,WSB,Wizards,109,1483.1238,1496.2963,H,L,0.37813008,NULL
40262,199703200PHO,NBA,1,1997,3/20/1997,66,0,SAS,Spurs,106,1283.528,1281.5876,20.917797,PHO,Suns,113,1493.3118,1495.2521,A,L,0.14390117,NULL
40270,199703210SAC,NBA,1,1997,3/21/1997,67,0,SAS,Spurs,110,1281.5876,1279.1641,20.725153,SAC,Kings,114,1396.8353,1399.2589,A,L,0.22459871,NULL
40283,199703230LAC,NBA,1,1997,3/23/1997,68,0,SAS,Spurs,91,1279.1641,1274.9102,20.389872,LAC,Clippers,106,1431.2401,1435.494,A,L,0.18983752,NULL
40297,199703250SAS,NBA,0,1997,3/25/1997,69,0,SAS,Spurs,64,1274.9102,1285.9204,21.265118,CLE,Cavaliers,59,1516.7557,1505.7455,H,W,0.306501,NULL
40310,199703270SAS,NBA,0,1997,3/27/1997,70,0,SAS,Spurs,97,1285.9204,1297.2241,22.188713,ORL,Magic,93,1580.8076,1569.5039,H,W,0.24566627,NULL
40326,199703290SAS,NBA,0,1997,3/29/1997,71,0,SAS,Spurs,102,1297.2241,1294.5295,21.96627,UTA,Jazz,115,1715.5333,1718.2279,H,L,0.13796033,NULL
40352,199704020SAS,NBA,0,1997,4/2/1997,72,0,SAS,Spurs,92,1294.5295,1291.2672,21.69886,DET,Pistons,99,1607.4685,1610.7308,H,L,0.22692172,NULL
40364,199704040LAL,NBA,1,1997,4/4/1997,73,0,SAS,Spurs,94,1291.2672,1321.3462,24.241892,LAL,Lakers,83,1603.9166,1573.8376,A,W,0.085067809,NULL
40373,199704050GSW,NBA,1,1997,4/5/1997,74,0,SAS,Spurs,103,1321.3462,1314.2871,23.629717,GSW,Warriors,120,1390.9231,1397.9822,A,L,0.27365375,NULL
40389,199704070UTA,NBA,1,1997,4/7/1997,75,0,SAS,Spurs,93,1314.2871,1313.0087,23.519836,UTA,Jazz,116,1726.2668,1727.5453,A,L,0.049869359,NULL
40398,199704080SAS,NBA,0,1997,4/8/1997,76,0,SAS,Spurs,96,1313.0087,1317.9142,23.943113,DEN,Nuggets,90,1301.9303,1297.0248,H,W,0.65462202,NULL
40412,199704100SAS,NBA,0,1997,4/10/1997,77,0,SAS,Spurs,81,1317.9142,1309.6488,23.232525,POR,Trailblazers,98,1554.5013,1562.7667,H,L,0.31297252,NULL
40429,199704120SAS,NBA,0,1997,4/12/1997,78,0,SAS,Spurs,91,1309.6488,1307.3733,23.039148,SEA,Thunder,96,1657.3831,1659.6586,H,L,0.1937113,NULL
40444,199704140SAC,NBA,1,1997,4/14/1997,79,0,SAS,Spurs,106,1307.3733,1301.9948,22.585993,SAC,Kings,120,1405.4944,1410.8729,A,L,0.24223286,NULL
40449,199704150SEA,NBA,1,1997,4/15/1997,80,0,SAS,Spurs,88,1301.9948,1300.1566,22.4324,SEA,Thunder,108,1636.8607,1638.6989,A,L,0.075627863,NULL
40471,199704180SAS,NBA,0,1997,4/18/1997,81,0,SAS,Spurs,95,1300.1566,1294.593,21.971495,PHO,Suns,106,1559.9955,1565.5591,H,L,0.28493619,NULL
40488,199704200SAS,NBA,0,1997,4/20/1997,82,0,SAS,Spurs,99,1294.593,1292.4073,21.792078,HOU,Rockets,103,1629.715,1631.9006,H,L,0.20530353,NULL
40563,199710310DEN,NBA,1,1998,10/31/1997,1,0,SAS,Spurs,107,1345.5555,1360.5481,27.473259,DEN,Nuggets,96,1338.2358,1323.2433,A,W,0.36969846,NULL
40581,199711010SAS,NBA,0,1998,11/1/1997,2,0,SAS,Spurs,83,1360.5481,1367.3336,28.111145,CLE,Cavaliers,80,1516.4308,1509.6453,H,W,0.42026475,NULL
40589,199711030CHI,NBA,1,1998,11/3/1997,3,0,SAS,Spurs,83,1367.3336,1366.6538,28.046917,CHI,Bulls,87,1709.4799,1710.1597,A,L,0.072749734,NULL
40610,199711050SAS,NBA,0,1998,11/5/1997,4,0,SAS,Spurs,87,1366.6538,1371.0973,28.467991,VAN,Grizzlies,79,1300.2324,1295.7889,H,W,0.72272092,NULL
40634,199711080SAS,NBA,0,1998,11/8/1997,5,0,SAS,Spurs,87,1371.0973,1385.3503,29.838055,UTA,Jazz,80,1643.8885,1629.6355,H,W,0.26999134,NULL
40640,199711100TOR,NBA,1,1998,11/10/1997,6,0,SAS,Spurs,100,1385.3503,1392.9956,30.58445,TOR,Raptors,98,1431.4435,1423.7982,A,W,0.30132848,NULL
40645,199711110MIN,NBA,1,1998,11/11/1997,7,0,SAS,Spurs,93,1392.9956,1400.1035,31.285082,MIN,Timberwolves,92,1481.0593,1473.9514,A,W,0.25301772,NULL
40661,199711130SAS,NBA,0,1998,11/13/1997,8,0,SAS,Spurs,100,1400.1035,1394.4706,30.729322,LAL,Lakers,109,1631.2769,1636.9098,H,L,0.31971225,NULL
40679,199711150SAS,NBA,0,1998,11/15/1997,9,0,SAS,Spurs,94,1394.4706,1382.3601,29.548248,MIN,Timberwolves,105,1467.8698,1479.9802,H,L,0.53820705,NULL
40704,199711190SAS,NBA,0,1998,11/19/1997,10,0,SAS,Spurs,108,1382.3601,1391.6909,30.456535,GSW,Warriors,87,1340.53,1331.1992,H,W,0.69348001,NULL
40717,199711210SEA,NBA,1,1998,11/21/1997,11,0,SAS,Spurs,74,1391.6909,1388.5978,30.154158,SEA,Thunder,94,1636.9952,1640.0884,A,L,0.12049705,NULL
40729,199711220UTA,NBA,1,1998,11/22/1997,12,0,SAS,Spurs,74,1388.5978,1384.3586,29.741806,UTA,Jazz,103,1624.9155,1629.1547,A,L,0.1260879,NULL
40738,199711250DAL,NBA,1,1998,11/25/1997,13,0,SAS,Spurs,102,1384.3586,1396.7283,30.951601,DAL,Mavericks,91,1317.0924,1304.7228,A,W,0.45303124,NULL
40750,199711260SAS,NBA,0,1998,11/26/1997,14,0,SAS,Spurs,94,1396.7283,1390.3038,30.320782,WAS,Wizards,98,1492.4402,1498.8646,H,L,0.50617075,NULL
40772,199711290SAS,NBA,0,1998,11/29/1997,15,0,SAS,Spurs,96,1390.3038,1394.7244,30.754276,DAL,Mavericks,87,1308.6588,1304.2383,H,W,0.7399354,NULL
40774,199711300ATL,NBA,1,1998,11/30/1997,16,0,SAS,Spurs,96,1394.7244,1392.2603,30.512327,ATL,Hawks,108,1619.7677,1622.2318,A,L,0.13341451,NULL
40786,199712020SAS,NBA,0,1998,12/2/1997,17,0,SAS,Spurs,90,1392.2603,1404.915,31.762821,NYK,Knicks,84,1651.3137,1638.6589,H,W,0.28585827,NULL
40799,199712040LAC,NBA,1,1998,12/4/1997,18,0,SAS,Spurs,96,1404.915,1399.9666,31.271523,LAC,Clippers,100,1367.5504,1372.4989,A,L,0.41082442,NULL
40806,199712050LAL,NBA,1,1998,12/5/1997,19,0,SAS,Spurs,88,1399.9666,1398.0334,31.080391,LAL,Lakers,98,1647.6654,1649.5985,A,L,0.11904389,NULL
40832,199712090HOU,NBA,1,1998,12/9/1997,20,0,SAS,Spurs,78,1398.0334,1393.0393,30.588739,HOU,Rockets,108,1609.563,1614.5571,A,L,0.14266759,NULL
40845,199712100SAS,NBA,0,1998,12/10/1997,21,0,SAS,Spurs,102,1393.0393,1401.0724,31.381062,LAC,Clippers,87,1368.484,1360.4509,H,W,0.67194557,NULL
40869,199712130SAS,NBA,0,1998,12/13/1997,22,0,SAS,Spurs,107,1401.0724,1424.5306,33.736629,ORL,Magic,78,1527.6177,1504.1594,H,W,0.46187243,NULL
40880,199712160DEN,NBA,1,1998,12/16/1997,23,0,SAS,Spurs,99,1424.5306,1434.9547,34.800526,DEN,Nuggets,85,1270.4373,1260.0132,A,W,0.57722366,NULL
40894,199712170SAS,NBA,0,1998,12/17/1997,24,0,SAS,Spurs,98,1434.9547,1439.4789,35.265034,VAN,Grizzlies,87,1333.3458,1328.8217,H,W,0.76143336,NULL
40918,199712200SAS,NBA,0,1998,12/20/1997,25,0,SAS,Spurs,100,1439.4789,1454.6115,36.829002,HOU,Rockets,87,1600.7355,1585.6029,H,W,0.41274691,NULL
40938,199712230SAS,NBA,0,1998,12/23/1997,26,0,SAS,Spurs,91,1454.6115,1468.9065,38.317848,IND,Pacers,79,1614.2233,1599.9282,H,W,0.41504374,NULL
40951,199712260SAS,NBA,0,1998,12/26/1997,27,0,SAS,Spurs,101,1468.9065,1475.4209,38.998936,BOS,Celtics,86,1400.1489,1393.6345,H,W,0.72540778,NULL
40965,199712280POR,NBA,1,1998,12/28/1997,28,0,SAS,Spurs,79,1475.4209,1473.1079,38.756962,POR,Trailblazers,82,1575.6648,1577.9778,A,L,0.23999691,NULL
40982,199712300VAN,NBA,1,1998,12/30/1997,29,0,SAS,Spurs,124,1473.1079,1481.1403,39.597824,VAN,Grizzlies,115,1323.4331,1315.4008,A,W,0.57100463,NULL
40995,199801020SAS,NBA,0,1998,1/2/1998,30,0,SAS,Spurs,85,1481.1403,1495.1466,41.066483,POR,Trailblazers,69,1580.1282,1566.1218,H,W,0.5014565,NULL
41004,199801030MIA,NBA,1,1998,1/3/1998,31,0,SAS,Spurs,84,1495.1466,1511.5115,42.78196,MIA,Heat,77,1627.3524,1610.9875,A,W,0.20805591,NULL
41014,199801050ORL,NBA,1,1998,1/5/1998,32,0,SAS,Spurs,74,1511.5115,1519.7234,43.640816,ORL,Magic,69,1455.4713,1447.2594,A,W,0.43707216,NULL
41032,199801070SAS,NBA,0,1998,1/7/1998,33,0,SAS,Spurs,96,1519.7234,1520.8381,43.75724,DEN,Nuggets,89,1213.1029,1211.9882,H,W,0.91219181,NULL
41047,199801090PHO,NBA,1,1998,1/9/1998,34,0,SAS,Spurs,79,1520.8381,1511.7158,42.803352,PHO,Suns,100,1567.4501,1576.5724,A,L,0.30070013,NULL
41056,199801100SAS,NBA,0,1998,1/10/1998,35,0,SAS,Spurs,109,1511.7158,1526.0804,44.304123,SAC,Kings,67,1454.8737,1440.509,H,W,0.71153605,NULL
41067,199801130BOS,NBA,1,1998,1/13/1998,36,0,SAS,Spurs,97,1526.0804,1535.3296,45.266003,BOS,Celtics,88,1412.3883,1403.1392,A,W,0.51969439,NULL
41082,199801140WAS,NBA,1,1998,1/14/1998,37,0,SAS,Spurs,89,1535.3296,1550.4844,46.831364,WAS,Wizards,79,1552.0857,1536.9309,A,W,0.33802629,NULL
41089,199801160CHH,NBA,1,1998,1/16/1998,38,0,SAS,Spurs,76,1550.4844,1560.4811,47.854813,CHH,Pelicans,71,1557.5741,1547.5774,A,W,0.35058743,NULL
41107,199801180MIL,NBA,1,1998,1/18/1998,39,0,SAS,Spurs,98,1560.4811,1568.1486,48.633961,MIL,Bucks,92,1458.182,1450.5145,A,W,0.50330859,NULL
41114,199801190NJN,NBA,1,1998,1/19/1998,40,0,SAS,Spurs,84,1568.1486,1558.965,47.700127,NJN,Nets,95,1515.197,1524.3806,A,L,0.43270266,NULL
41131,199801210SAS,NBA,0,1998,1/21/1998,41,0,SAS,Spurs,90,1558.965,1569.1147,48.73175,ATL,Hawks,76,1598.3888,1588.239,H,W,0.58630335,NULL
41145,199801230SAS,NBA,0,1998,1/23/1998,42,0,SAS,Spurs,81,1569.1147,1570.2705,48.848606,DAL,Mavericks,75,1283.1476,1281.9918,H,W,0.90219063,NULL
41150,199801240HOU,NBA,1,1998,1/24/1998,43,0,SAS,Spurs,87,1570.2705,1552.1761,47.005123,HOU,Rockets,112,1485.7477,1503.842,A,L,0.4777413,NULL
41163,199801260SAS,NBA,0,1998,1/26/1998,44,0,SAS,Spurs,115,1552.1761,1562.4117,48.051506,HOU,Rockets,90,1503.842,1493.6064,H,W,0.70138037,NULL
41179,199801280SAS,NBA,0,1998,1/28/1998,45,0,SAS,Spurs,109,1562.4117,1565.5159,48.367046,LAC,Clippers,86,1300.5659,1297.4618,H,W,0.88923514,NULL
41192,199801300LAC,NBA,1,1998,1/30/1998,46,0,SAS,Spurs,97,1565.5159,1570.5544,48.877296,LAC,Clippers,87,1297.4618,1292.4232,A,W,0.72460037,NULL
41210,199802010SAC,NBA,1,1998,2/1/1998,47,0,SAS,Spurs,103,1570.5544,1578.0953,49.636196,SAC,Kings,97,1463.7742,1456.2333,A,W,0.50975633,NULL
41219,199802030GSW,NBA,1,1998,2/3/1998,48,0,SAS,Spurs,105,1578.0953,1581.8492,50.011723,GSW,Warriors,96,1264.0876,1260.3337,A,W,0.77415574,NULL
41261,199802110SAS,NBA,0,1998,2/11/1998,49,0,SAS,Spurs,105,1581.8492,1577.7163,49.598194,SEA,Thunder,106,1675.7587,1679.8916,H,L,0.50876415,NULL
41281,199802140SAS,NBA,0,1998,2/14/1998,50,0,SAS,Spurs,81,1577.7163,1560.2249,47.828686,PHO,Suns,94,1568.9167,1586.4082,H,L,0.65165019,NULL
41303,199802170SAS,NBA,0,1998,2/17/1998,51,0,SAS,Spurs,95,1560.2249,1562.3538,48.045605,DET,Pistons,94,1509.0469,1506.918,H,W,0.7047978,NULL
